FID1 IID1 FID2 IID2 HetHet IBS0 KINSHIP
0 5970717 0 3581678 0.08 0.0038 0.2757
0 2811631 0 5127545 0.041 0.0137 0.0479
0 5248641 0 5775552 0.041 0.0142 0.0447
0 2087268 0 1068400 0.044 0.0155 0.046
0 1731684 0 2146184 0.047 0.0142 0.069
0 3971110 0 4641613 0.045 0.0149 0.055
0 2000396 0 1868495 0.044 0.0147 0.0554
0 5498766 0 6013788 0.05 0.0097 0.1176
0 1261821 0 5087423 0.066 0 0.2462
0 2268022 0 5375329 0.045 0.0141 0.0633
0 2443988 0 2398148 0.073 0.005 0.2329
0 2223609 0 1109233 0.047 0.0147 0.0647
0 1930231 0 4544083 0.04 0.0134 0.049
0 5530135 0 3137570 0.045 0.0146 0.0571
0 2844624 0 4076531 0.05 0.0118 0.0968
0 2618898 0 1069321 0.081 0.0037 0.2759
0 2005073 0 3185180 0.045 0.0151 0.054
0 2856320 0 5359834 0.071 0.0048 0.2294
0 1953184 0 5650400 0.046 0.0132 0.0739
0 5079377 0 1575298 0.045 0.0142 0.06
0 2589693 0 4950636 0.067 1e-04 0.25
0 4722553 0 1975570 0.045 0.0158 0.0484
0 2244042 0 4600600 0.066 1e-04 0.2461
0 1916503 0 4923978 0.044 0.0152 0.0478
0 3366709 0 3167033 0.045 0.014 0.0655
0 5341330 0 4924058 0.044 0.0149 0.0539
0 4069076 0 2610371 0.046 0.0138 0.064
0 2797837 0 3320339 0.045 0.0151 0.051
0 3790444 0 5738332 0.047 0.0134 0.0747
0 2973629 0 1461863 0.045 0.0145 0.0586
0 5838803 0 4313653 0.044 0.0155 0.0457
0 3633534 0 1688440 0.067 0 0.2516
0 4828037 0 3949676 0.047 0.0137 0.0728
0 5618711 0 4328204 0.046 0.0133 0.0732
0 4052976 0 1492201 0.044 0.0156 0.045
0 5669050 0 4525773 0.075 0.0054 0.2402
0 3760619 0 4579003 0.046 0.0144 0.0614
0 1575148 0 5348829 0.045 0.0148 0.0556
0 2646802 0 5659288 0.047 0.0142 0.0658
0 5544946 0 2419745 0.077 0.0049 0.2504
0 5555253 0 4068922 0.045 0.0143 0.0569
0 2531439 0 4157273 0.046 0.0149 0.0581
0 3391203 0 4634769 0.045 0.0148 0.0561
0 1712641 0 2403904 0.048 0.0137 0.0751
0 4366157 0 3893260 0.041 0.0139 0.0471
0 5894498 0 5886170 0.078 0.0047 0.255
0 1707887 0 5478741 0.044 0.0152 0.0478
0 3258382 0 4202717 0.048 0.0135 0.0762
0 2163958 0 4414445 0.075 0.0053 0.2416
0 5566288 0 1458784 0.046 0.0146 0.0624
0 5722073 0 4100615 0.047 0.0137 0.0718
0 1096995 0 2669856 0.073 0.0051 0.2352
0 2784626 0 2999094 0.075 0.005 0.2436
0 5684247 0 5082544 0.047 0.013 0.0767
0 1329745 0 1891939 0.045 0.0144 0.0585
0 3263142 0 5650967 0.054 0.0088 0.1343
0 5665541 0 1258966 0.047 0.014 0.068
0 4382948 0 4142019 0.049 0.0126 0.0867
0 3397761 0 3961950 0.05 0.0103 0.1096
0 4706522 0 5344223 0.047 0.0139 0.0716
0 4425890 0 4680298 0.047 0.0138 0.0691
0 5474623 0 4550016 0.044 0.0159 0.0456
0 1032274 0 5435704 0.052 0.0097 0.1221
0 5517431 0 5947243 0.045 0.0155 0.0511
0 4366897 0 2031113 0.046 0.0149 0.0577
0 1716692 0 4128932 0.045 0.0148 0.0558
0 2223498 0 1506941 0.044 0.0156 0.0464
0 1705047 0 3164459 0.035 0.0128 0.0448
0 3182684 0 2851535 0.068 1e-04 0.2523
0 5346324 0 4767791 0.071 0.0039 0.2351
0 3567008 0 5487118 0.048 0.013 0.0785
0 5114183 0 5894889 0.044 0.0159 0.0444
0 4547265 0 2698531 0.066 0 0.2479
0 2828325 0 2874167 0.083 0.004 0.2803
0 2005434 0 1058124 0.044 0.0153 0.0509
0 4845890 0 1105787 0.077 0.0049 0.2508
0 3555607 0 3054204 0.048 0.0131 0.0793
0 2811128 0 1146789 0.079 0.005 0.257
0 5680973 0 4511012 0.046 0.0146 0.0573
0 1494826 0 4266153 0.048 0.0134 0.0749
0 1225618 0 5426552 0.048 0.0119 0.0904
0 4644434 0 1070627 0.052 0.0103 0.1162
0 3187531 0 4938443 0.046 0.0141 0.0659
0 5235261 0 1022971 0.047 0.0128 0.0802
0 3756006 0 1032188 0.067 0 0.2487
0 2035516 0 5553752 0.044 0.0159 0.0456
0 1703992 0 2253163 0.045 0.0146 0.0596
0 2103296 0 4410386 0.076 0.0052 0.2458
0 1142022 0 4853057 0.045 0.0146 0.0592
0 1016018 0 1280585 0.053 0.01 0.1225
0 3125618 0 4908190 0.046 0.0147 0.0572
0 3701617 0 5761773 0.044 0.0154 0.0449
0 1850410 0 3302482 0.044 0.0156 0.0455
0 1647173 0 4793413 0.073 0.0054 0.2329
0 5681661 0 3942792 0.067 0 0.2512
0 5431632 0 3265443 0.044 0.0143 0.0451
0 4791664 0 3899421 0.048 0.0129 0.0824
0 1048438 0 5852978 0.044 0.0156 0.0456
0 2790397 0 4020372 0.047 0.014 0.0707
0 1622198 0 1553369 0.047 0.0133 0.0732
0 1067394 0 3944935 0.045 0.0152 0.0558
0 2316210 0 1184335 0.046 0.0144 0.0657
0 4278857 0 3851202 0.045 0.0155 0.0499
0 4376839 0 3439818 0.047 0.0137 0.0689
0 5877657 0 3375117 0.049 0.0129 0.0836
0 3940017 0 3376621 0.045 0.014 0.0635
0 3536948 0 2556515 0.046 0.0149 0.0546
0 4756288 0 2865406 0.046 0.0142 0.0639
0 5753311 0 3509637 0.078 0.0032 0.2708
0 1117629 0 2394718 0.044 0.0148 0.0492
0 2580697 0 2747260 0.077 0.0043 0.2558
0 1810125 0 2344663 0.049 0.0127 0.0866
0 5354976 0 1473900 0.044 0.0159 0.0469
0 1401838 0 5950576 0.04 0.0134 0.0475
0 3988044 0 5978372 0.049 0.0125 0.0852
0 3878476 0 3608868 0.051 0.0111 0.1025
0 5399831 0 4633190 0.046 0.0138 0.0686
0 2333732 0 3339052 0.041 0.014 0.0456
0 2405227 0 5810299 0.071 0.0064 0.2204
0 4396770 0 1856617 0.047 0.0135 0.0717
0 4487896 0 5192713 0.045 0.0143 0.0594
0 2928252 0 3929604 0.046 0.0138 0.0678
0 5127249 0 3041258 0.051 0.0107 0.1112
0 3730445 0 4123678 0.047 0.0148 0.0638
0 3967308 0 5410218 0.045 0.0142 0.0618
0 3391276 0 2448073 0.076 0.0045 0.2527
0 3099361 0 2968770 0.048 0.012 0.0881
0 3093517 0 5127528 0.046 0.0144 0.0636
0 2091469 0 2050045 0.047 0.0129 0.0796
0 2037692 0 3961196 0.077 0.0047 0.2496
0 4247997 0 4732382 0.066 0 0.2471
0 2283648 0 2113478 0.077 0.0031 0.2667
0 5046949 0 3425384 0.047 0.0132 0.0749
0 4451810 0 3308562 0.045 0.0147 0.0581
0 2832474 0 5925176 0.046 0.0136 0.0685
0 2868258 0 5426686 0.045 0.015 0.0507
0 2930873 0 4478998 0.046 0.0145 0.0598
0 4989014 0 4969281 0.068 0 0.2511
0 5863000 0 5992005 0.045 0.0145 0.0587
0 5700481 0 4965847 0.048 0.0124 0.0858
0 3860935 0 5747616 0.046 0.0135 0.0708
0 4995492 0 2625939 0.131 0 0.4985
0 1306914 0 4017269 0.046 0.0151 0.0554
0 2978118 0 5317789 0.074 0.0048 0.245
0 4005597 0 5482882 0.048 0.0131 0.0734
0 5213139 0 5652297 0.044 0.0157 0.0456
0 5307579 0 4034971 0.046 0.0148 0.0605
0 5717517 0 5377409 0.084 0.0035 0.28
0 3719395 0 1529226 0.083 0.0042 0.2748
0 2568267 0 4043364 0.048 0.013 0.08
0 1129655 0 4837914 0.051 0.0094 0.111
0 1222474 0 4436496 0.078 0.0046 0.2567
0 1239996 0 1407315 0.046 0.0144 0.0623
0 3482431 0 1502973 0.044 0.0157 0.0446
0 2762401 0 2744740 0.077 0.0053 0.244
0 4180306 0 2762229 0.048 0.0132 0.0772
0 4245904 0 3642743 0.044 0.0153 0.0501
0 4421885 0 4571123 0.046 0.0146 0.0564
0 3937768 0 1932406 0.067 0 0.2477
0 1917848 0 3377007 0.045 0.0155 0.0499
0 4858398 0 2534229 0.068 0 0.2506
0 2621491 0 3099815 0.055 0.0082 0.1413
0 3975447 0 1670098 0.054 0.0089 0.1349
0 3887947 0 2101535 0.045 0.0149 0.0569
0 4318661 0 5511151 0.046 0.0143 0.0609
0 1435553 0 2990850 0.039 0.0112 0.0802
0 5232543 0 1262323 0.046 0.0145 0.0614
0 3841671 0 2730086 0.045 0.0147 0.0586
0 1517692 0 2643681 0.048 0.0132 0.0778
0 4210614 0 3531260 0.047 0.0142 0.0649
0 1563403 0 4195271 0.074 0.0052 0.2386
0 4338917 0 4862315 0.071 0.0067 0.2114
0 2629705 0 2931866 0.047 0.0138 0.0715
0 1549816 0 4439886 0.044 0.0156 0.0471
0 5590851 0 1865228 0.047 0.0143 0.0643
0 2417902 0 2742641 0.067 0 0.2495
0 1035880 0 4867814 0.045 0.0144 0.0593
0 3401876 0 3491328 0.047 0.0132 0.0752
0 4811428 0 1148559 0.043 0.0146 0.0515
0 5506837 0 2433077 0.081 0.0046 0.2665
0 3573034 0 1484207 0.046 0.0139 0.0668
0 1967940 0 2456528 0.046 0.0148 0.0568
0 2622484 0 5428597 0.045 0.0146 0.0557
0 2875328 0 2426645 0.054 0.0098 0.1259
0 5237877 0 3428755 0.056 0.0064 0.1614
0 5573338 0 3598849 0.076 0.0048 0.2477
0 5450467 0 3678998 0.077 0.0034 0.2634
0 4231185 0 5365387 0.048 0.0122 0.0901
0 5733746 0 1268254 0.045 0.0159 0.045
0 3204703 0 2133848 0.046 0.0139 0.0652
0 4668720 0 3793759 0.046 0.0144 0.063
0 5483291 0 1813481 0.083 0.0039 0.2828
0 4920144 0 3046749 0.074 0.0056 0.2369
0 3745472 0 4148028 0.048 0.0126 0.0809
0 1082772 0 5642585 0.046 0.0147 0.0609
0 5681488 0 2652262 0.047 0.0134 0.0754
0 3563489 0 5449542 0.044 0.0157 0.0464
0 4360907 0 3062469 0.044 0.0158 0.0455
0 2366083 0 3127609 0.055 0.0089 0.1361
0 1901754 0 3962295 0.072 0.0052 0.2295
0 5848376 0 5329627 0.044 0.0149 0.0501
0 3253827 0 1327687 0.045 0.0147 0.0542
0 4381634 0 4899091 0.045 0.0159 0.048
0 5789302 0 4774881 0.056 0.0078 0.1487
0 1659036 0 5672066 0.044 0.0155 0.047
0 2113478 0 1601186 0.079 0.004 0.2598
0 2618119 0 3194554 0.077 0.0041 0.257
0 1667553 0 3091716 0.046 0.0135 0.0673
0 3574409 0 2702771 0.046 0.0152 0.0555
0 5303443 0 1432789 0.045 0.0149 0.0575
0 5450360 0 5887227 0.053 0.0098 0.1268
0 1682414 0 2600281 0.044 0.0156 0.0445
0 3711392 0 1693268 0.045 0.015 0.0521
0 3110976 0 5744210 0.047 0.0132 0.0744
0 4412005 0 4692097 0.048 0.0136 0.0767
0 2406215 0 1470335 0.045 0.0147 0.0542
0 3118755 0 2274183 0.045 0.0139 0.0624
0 1913883 0 4974531 0.051 0.0105 0.1091
0 2749166 0 2338077 0.04 0.014 0.0448
0 4415510 0 2471476 0.046 0.0144 0.0611
0 5951029 0 5441510 0.052 0.0097 0.1213
0 3954796 0 2870471 0.044 0.0153 0.0505
0 3507282 0 2910048 0.077 0.0048 0.2533
0 4116661 0 3829164 0.045 0.0144 0.0548
0 3328467 0 4829658 0.045 0.0147 0.0551
0 2162194 0 5621252 0.067 0 0.2461
0 4806350 0 3816835 0.066 1e-04 0.252
0 2701947 0 3878088 0.053 0.01 0.1225
0 5440212 0 1295827 0.055 0.0087 0.1404
0 5908331 0 5513316 0.072 0.0052 0.23
0 2747781 0 4188146 0.067 0 0.2498
0 4494058 0 2657813 0.067 0 0.2505
0 5359520 0 5828551 0.044 0.015 0.0498
0 3804854 0 3265824 0.07 0.0053 0.2218
0 4152845 0 5699228 0.052 0.0105 0.1137
0 4887758 0 2775232 0.067 0 0.2505
0 3795566 0 3234216 0.084 0.0039 0.284
0 5519443 0 2107712 0.071 0.006 0.2171
0 2944204 0 2825944 0.046 0.0139 0.0683
0 1777572 0 2589159 0.046 0.0153 0.0552
0 4729095 0 1858228 0.075 0.0057 0.2345
0 5874564 0 5952506 0.054 0.0088 0.1335
0 3155137 0 2363183 0.045 0.0146 0.0589
0 3968762 0 5097761 0.045 0.0144 0.0583
0 2949299 0 5992969 0.078 0.0048 0.2538
0 5625751 0 4893009 0.066 0 0.2457
0 5301638 0 2041201 0.041 0.0137 0.0504
0 3716866 0 2434392 0.067 1e-04 0.2497
0 2108451 0 1045031 0.047 0.0136 0.0682
0 4061330 0 5807267 0.046 0.0152 0.0597
0 3995141 0 2517241 0.072 0.0066 0.2163
0 1817851 0 2270177 0.044 0.0156 0.0452
0 3652073 0 1644417 0.045 0.0146 0.0562
0 4432423 0 1036985 0.046 0.0139 0.064
0 1356735 0 5540093 0.053 0.0096 0.1233
0 2885928 0 4175895 0.057 0.0075 0.1554
0 5987995 0 2302162 0.072 0.0068 0.2158
0 4567002 0 2636596 0.046 0.0151 0.0582
0 2285223 0 3725042 0.072 0.0051 0.2344
0 2556384 0 3533628 0.067 0 0.2493
0 1680294 0 4974693 0.079 0.0049 0.2554
0 5544027 0 5772296 0.048 0.0133 0.0776
0 2723730 0 2302508 0.048 0.0126 0.0843
0 2462731 0 3364170 0.047 0.0143 0.0673
0 5354220 0 3504017 0.079 0.0036 0.2711
0 5381397 0 2725518 0.069 0.0066 0.2037
0 2185507 0 1652919 0.045 0.0147 0.0601
0 2512565 0 5704035 0.076 0.0048 0.2473
0 5718672 0 3312835 0.046 0.0132 0.0724
0 2521982 0 1798320 0.044 0.015 0.0522
0 1422523 0 3180321 0.081 0.0048 0.2662
0 1251653 0 2492995 0.068 0 0.2495
0 4681138 0 5704502 0.073 0.0058 0.2294
0 3619941 0 2775724 0.045 0.015 0.0541
0 4794644 0 3378877 0.044 0.0145 0.057
0 3488036 0 1518573 0.072 0.0058 0.2294
0 5836351 0 3968522 0.045 0.0147 0.0545
0 1789110 0 4502933 0.041 0.0141 0.046
0 1883699 0 5925536 0.047 0.0138 0.0653
0 5657146 0 1435022 0.078 0.0041 0.2607
0 4686076 0 5297741 0.046 0.0148 0.0607
0 2869524 0 3007838 0.046 0.0153 0.0523
0 4657339 0 5394754 0.048 0.0138 0.0734
0 1386650 0 3305514 0.045 0.0157 0.0491
0 1176865 0 5010286 0.041 0.0144 0.0453
0 5448918 0 1765146 0.045 0.0149 0.0534
0 2665456 0 3012352 0.08 0.0047 0.2604
0 2173752 0 4835747 0.054 0.0093 0.1323
0 2685308 0 5406887 0.067 0 0.2498
0 2868166 0 4073128 0.044 0.0159 0.0458
0 3680706 0 4028365 0.076 0.0057 0.2431
0 1271276 0 3511764 0.046 0.0142 0.0604
0 5782422 0 2810509 0.047 0.0134 0.0746
0 2537327 0 3263435 0.05 0.0113 0.1004
0 3292062 0 3290973 0.052 0.0099 0.1186
0 3563037 0 5652171 0.084 0.0041 0.2831
0 3308089 0 2081886 0.045 0.0158 0.048
0 3958161 0 1777623 0.044 0.0156 0.0461
0 3063414 0 4859578 0.076 0.0056 0.24
0 5304563 0 4245203 0.052 0.0104 0.1153
0 5910208 0 3176581 0.046 0.0134 0.0707
0 3792280 0 2413533 0.046 0.0141 0.0666
0 4277078 0 5863238 0.042 0.0145 0.0452
0 3746378 0 1414704 0.075 0.0049 0.2377
0 4137675 0 4228946 0.05 0.0108 0.1055
0 1391242 0 2404507 0.044 0.0158 0.0461
0 4077925 0 2378804 0.054 0.0084 0.1384
0 2900141 0 5968108 0.045 0.0148 0.0543
0 2308272 0 5188619 0.046 0.0137 0.0692
0 1172853 0 5769294 0.053 0.009 0.1291
0 3089804 0 4815600 0.046 0.0142 0.0646
0 1162453 0 1634131 0.045 0.0162 0.0457
0 1140593 0 2099589 0.075 0.0048 0.2368
0 2618175 0 2941118 0.043 0.0151 0.0486
0 1421237 0 2010379 0.048 0.014 0.0735
0 1533408 0 2632781 0.066 1e-04 0.2464
0 4068723 0 5661390 0.047 0.0132 0.0754
0 2476848 0 5312720 0.047 0.0144 0.0679
0 1383669 0 3164700 0.045 0.0146 0.0593
0 2058784 0 5513406 0.046 0.0147 0.0605
0 4765630 0 5473585 0.076 0.0053 0.2419
0 2301202 0 1495337 0.045 0.0151 0.0526
0 4555550 0 3328777 0.046 0.015 0.0598
0 5599240 0 4181386 0.042 0.0146 0.0453
0 3641825 0 4235526 0.067 0 0.2483
0 4582456 0 5627074 0.077 0.0049 0.2509
0 3786320 0 5104288 0.075 0.004 0.2501
0 5650999 0 4486026 0.048 0.0132 0.077
0 2225900 0 4239931 0.048 0.0139 0.0737
0 3489759 0 4085234 0.048 0.0132 0.0782
0 2628219 0 2923608 0.045 0.0146 0.0593
0 4361259 0 1953090 0.047 0.0146 0.0643
0 3645065 0 3255674 0.073 0.0049 0.2374
0 5418001 0 3655107 0.054 0.0103 0.1215
0 2792423 0 5248823 0.045 0.0149 0.0534
0 3846530 0 2957949 0.046 0.0147 0.0592
0 4366157 0 1571430 0.041 0.0145 0.0446
0 4031020 0 5394364 0.048 0.0127 0.0814
0 1434416 0 4162091 0.054 0.0091 0.1332
0 5851869 0 5955585 0.052 0.011 0.1088
0 2930500 0 5236867 0.045 0.0154 0.052
0 5308657 0 3523656 0.046 0.0134 0.0708
0 3552920 0 1101576 0.044 0.0152 0.0521
0 1569125 0 2557938 0.046 0.0135 0.0701
0 1776930 0 1487849 0.045 0.015 0.055
0 1909646 0 5592396 0.045 0.0152 0.0561
0 5383620 0 4700089 0.046 0.0143 0.0606
0 3465981 0 1476404 0.057 0.0075 0.153
0 3377044 0 2089403 0.068 0 0.25
0 2851901 0 2074874 0.076 0.0051 0.2415
0 3865248 0 5107965 0.047 0.0144 0.0587
0 1327822 0 1372142 0.045 0.0148 0.0564
0 4648191 0 3557202 0.047 0.0136 0.0694
0 1165118 0 2979853 0.053 0.0098 0.1216
0 3860193 0 5346910 0.047 0.0131 0.0784
0 3590778 0 1166129 0.046 0.0144 0.0605
0 4857884 0 5904072 0.08 0.0036 0.2689
0 5105002 0 3134381 0.046 0.0137 0.0636
0 2627344 0 1164396 0.045 0.0148 0.0546
0 4694939 0 3423720 0.077 0.005 0.2482
0 5667303 0 3531162 0.045 0.0149 0.0521
0 2972195 0 2328980 0.068 0 0.2514
0 5355837 0 3293603 0.078 0.0042 0.2605
0 1295798 0 5376323 0.067 0 0.2492
0 4926675 0 2484287 0.041 0.014 0.0454
0 2879774 0 3353095 0.046 0.0148 0.0581
0 1954469 0 1212746 0.067 1e-04 0.2503
0 4535587 0 1053494 0.072 0.0057 0.2278
0 5481371 0 4362930 0.078 0.0033 0.2633
0 3338558 0 1155533 0.049 0.0127 0.087
0 3444958 0 5719723 0.046 0.0139 0.067
0 3971187 0 2524008 0.045 0.0131 0.0697
0 5968512 0 4781096 0.046 0.0144 0.0631
0 5299827 0 3933107 0.056 0.0086 0.1448
0 4015014 0 5010286 0.041 0.0134 0.0505
0 3706435 0 4807714 0.046 0.015 0.0566
0 4994703 0 1047087 0.047 0.0139 0.0702
0 5573250 0 2197752 0.046 0.0139 0.0653
0 5224464 0 3993605 0.046 0.0138 0.065
0 4110027 0 2637098 0.046 0.0148 0.0602
0 1565755 0 4886665 0.085 0.0034 0.2919
0 2496451 0 1966823 0.053 0.0097 0.1255
0 1955576 0 1476275 0.053 0.0095 0.1253
0 3972523 0 5553272 0.071 0.0059 0.2213
0 3769108 0 5581612 0.054 0.0093 0.1314
0 2558767 0 2113230 0.046 0.0139 0.0684
0 2253898 0 3375757 0.074 0.0055 0.234
0 4703872 0 3436242 0.054 0.0087 0.1345
0 3227807 0 1361587 0.049 0.0126 0.0832
0 3517969 0 4977841 0.045 0.0155 0.048
0 4553338 0 2450105 0.047 0.0133 0.0746
0 1710722 0 2434883 0.051 0.0104 0.1136
0 4127427 0 2059787 0.046 0.0147 0.062
0 3701515 0 3871687 0.047 0.0137 0.0694
0 3628315 0 1610465 0.048 0.0123 0.081
0 5879367 0 3142916 0.078 0.0044 0.2574
0 1090128 0 1885524 0.044 0.0146 0.055
0 4193093 0 2875294 0.047 0.0148 0.0633
0 3799593 0 4485744 0.047 0.0137 0.0713
0 3004006 0 3379061 0.046 0.0144 0.0648
0 2455193 0 4430536 0.044 0.0151 0.0473
0 5215216 0 4864349 0.048 0.0133 0.0747
0 1639868 0 4890573 0.067 0 0.2495
0 5009688 0 3398101 0.076 0.005 0.2433
0 2078876 0 2462221 0.079 0.0042 0.2641
0 5344597 0 3074819 0.066 0 0.2469
0 5577567 0 5091947 0.048 0.0133 0.0784
0 2801411 0 1775675 0.045 0.0145 0.0589
0 1569249 0 5359017 0.047 0.0135 0.0722
0 2035318 0 4610179 0.044 0.0156 0.0454
0 3414987 0 3472835 0.047 0.0135 0.0767
0 3607746 0 5732785 0.045 0.0149 0.055
0 1578665 0 2797277 0.087 0.003 0.3003
0 3300085 0 1444591 0.076 0.0043 0.2533
0 3576892 0 3812224 0.052 0.0097 0.1213
0 4884960 0 2549101 0.045 0.0144 0.0616
0 4023864 0 3950565 0.066 0 0.2466
0 5175844 0 3453514 0.083 0.0045 0.2747
0 2701996 0 3215562 0.048 0.0142 0.0703
0 3950090 0 4673205 0.046 0.0139 0.0655
0 2926874 0 5191673 0.032 0.012 0.0461
0 2557328 0 2944629 0.075 0.0049 0.2438
0 2415444 0 4934940 0.077 0.0042 0.2556
0 5404269 0 3070247 0.045 0.0149 0.057
0 5997600 0 2642759 0.052 0.0104 0.1163
0 5773075 0 2538125 0.041 0.0141 0.0454
0 2108278 0 1137592 0.047 0.013 0.0765
0 5160947 0 5782896 0.047 0.0043 0.2283
0 3421161 0 4821028 0.045 0.0143 0.0606
0 3221585 0 4717219 0.037 0.0124 0.045
0 5339161 0 2894136 0.048 0.014 0.0736
0 3367542 0 4394815 0.071 0.0065 0.2181
0 3264430 0 4648413 0.051 0.0106 0.1098
0 1120276 0 3772083 0.046 0.0134 0.0698
0 3221887 0 5944003 0.081 0.0041 0.2729
0 5147676 0 3429851 0.047 0.0138 0.0699
0 3667968 0 2759133 0.046 0.0142 0.0619
0 5718775 0 4055576 0.072 0.0055 0.2296
0 3372047 0 4487082 0.076 0.0034 0.2628
0 2311399 0 2210189 0.047 0.0136 0.071
0 4071948 0 5963190 0.047 0.0131 0.0764
0 2853111 0 2946008 0.046 0.0146 0.0617
0 2641800 0 1325389 0.046 0.0151 0.0562
0 1534762 0 1558433 0.041 0.0141 0.047
0 3631348 0 2800403 0.053 0.0092 0.1291
0 4720397 0 1263857 0.044 0.0154 0.0476
0 1933935 0 4272148 0.045 0.0149 0.0559
0 5422401 0 2153100 0.046 0.014 0.0674
0 1837207 0 2642511 0.046 0.0143 0.0621
0 3921266 0 1432420 0.047 0.0137 0.0708
0 5522592 0 5791045 0.046 0.0136 0.0667
0 3156080 0 5030971 0.045 0.0154 0.0536
0 2016372 0 1504473 0.075 0.0048 0.2396
0 4487686 0 4977868 0.045 0.0141 0.0604
0 4973288 0 5122966 0.046 0.0144 0.0601
0 4760539 0 2211066 0.046 0.0149 0.058
0 4184605 0 1082433 0.045 0.0147 0.0582
0 1523090 0 2065174 0.053 0.01 0.1204
0 4935293 0 4017683 0.054 0.0088 0.1333
0 3067529 0 2444535 0.075 0.0048 0.243
0 1873394 0 1656057 0.043 0.0135 0.0577
0 5207081 0 4283931 0.046 0.015 0.0547
0 1566722 0 1755352 0.046 0.0152 0.0475
0 5273612 0 2517892 0.046 0.0145 0.0622
0 2397468 0 3684139 0.044 0.0155 0.0487
0 3287783 0 1543501 0.045 0.0143 0.0602
0 2573129 0 1932260 0.048 0.0139 0.0712
0 1038916 0 4593329 0.052 0.0096 0.1213
0 3883351 0 2295831 0.082 0.0037 0.2759
0 2202930 0 2176684 0.076 0.0049 0.2467
0 3701316 0 3199790 0.047 0.0136 0.0713
0 1774550 0 5291816 0.052 0.0099 0.1157
0 3600678 0 4245725 0.046 0.0146 0.0599
0 3891797 0 2271781 0.045 0.0142 0.0605
0 5678073 0 5961014 0.045 0.0151 0.0537
0 2103407 0 3622258 0.054 0.0091 0.1291
0 3024689 0 4137852 0.073 0.0059 0.2277
0 3106722 0 2889318 0.052 0.0102 0.1155
0 1796495 0 3818437 0.078 0.0044 0.2617
0 4878375 0 5438111 0.046 0.0142 0.0618
0 5123095 0 1871832 0.044 0.0157 0.0469
0 2493555 0 3886227 0.045 0.0151 0.0551
0 4735165 0 3889017 0.047 0.0148 0.0626
0 5617954 0 4404546 0.045 0.0155 0.0458
0 1617327 0 5130718 0.078 0.0032 0.2654
0 2039815 0 2459149 0.046 0.0143 0.065
0 4115826 0 1606942 0.077 0.0044 0.2535
0 2924828 0 4653060 0.079 0.0042 0.2619
0 2742122 0 2448723 0.069 0.006 0.2224
0 4748161 0 3309651 0.048 0.0128 0.0773
0 1680546 0 5732785 0.046 0.0145 0.0618
0 3301727 0 2820331 0.046 0.0148 0.058
0 5723465 0 4776780 0.08 0.0043 0.2651
0 2706193 0 3340896 0.068 0 0.2517
0 2809823 0 5760216 0.044 0.015 0.0524
0 3281025 0 2230506 0.054 0.009 0.1342
0 5920464 0 2476646 0.049 0.0136 0.0749
0 4308074 0 4015014 0.041 0.0134 0.0482
0 1323834 0 2905830 0.045 0.0152 0.055
0 4397412 0 5227419 0.047 0.0137 0.0735
0 3827748 0 1483714 0.045 0.0145 0.0559
0 1407697 0 4966455 0.043 0.0151 0.0472
0 5108043 0 5609124 0.053 0.0093 0.1244
0 2747579 0 5111010 0.047 0.0138 0.0735
0 1005574 0 1254254 0.046 0.015 0.0541
0 1433096 0 3042569 0.048 0.0138 0.0733
0 2607248 0 5866205 0.045 0.0145 0.0594
0 3066152 0 4198478 0.045 0.0148 0.0564
0 4527263 0 4605490 0.047 0.0147 0.0629
0 3169221 0 1779685 0.044 0.0148 0.052
0 2012008 0 1839752 0.045 0.0143 0.0608
0 4736009 0 2455092 0.073 0.0049 0.2374
0 4073480 0 4132435 0.046 0.0145 0.0596
0 3549002 0 3748599 0.086 0.0037 0.292
0 5947802 0 4966651 0.045 0.0146 0.0587
0 3912088 0 2172576 0.045 0.0143 0.0618
0 5115410 0 2120842 0.046 0.0132 0.0753
0 6009944 0 4053315 0.075 0.0055 0.2401
0 1327512 0 3920917 0.068 0 0.2519
0 1789561 0 2492521 0.046 0.0134 0.072
0 1284954 0 4497050 0.045 0.0153 0.0501
0 4918367 0 1770677 0.046 0.0145 0.059
0 3948268 0 1184216 0.045 0.0146 0.0555
0 4817390 0 4972385 0.039 0.0139 0.0451
0 3024196 0 3042319 0.045 0.0149 0.0524
0 3678211 0 3812881 0.041 0.0139 0.0447
0 2769803 0 2911139 0.047 0.0138 0.07
0 4819071 0 1551794 0.043 0.0148 0.047
0 5221354 0 3198519 0.046 0.0145 0.06
0 1128935 0 5509568 0.054 0.0083 0.1384
0 1028069 0 5490269 0.045 0.0147 0.0553
0 1829323 0 4633070 0.046 0.0149 0.0567
0 5763478 0 4904111 0.074 0.0046 0.2449
0 3379852 0 2971704 0.081 0.0043 0.269
0 4040624 0 5187410 0.047 0.0148 0.0634
0 5172275 0 1090383 0.054 0.0094 0.1319
0 4854337 0 4833693 0.045 0.0146 0.0597
0 3234907 0 1609131 0.048 0.0146 0.0686
0 1504707 0 3532176 0.047 0.0139 0.0712
0 1531166 0 3105603 0.078 0.0046 0.2538
0 2397048 0 5908379 0.08 0.0038 0.2726
0 5493408 0 5789087 0.045 0.0079 0.1325
0 2599470 0 4124250 0.051 0.0107 0.1109
0 5272791 0 4882987 0.043 0.0152 0.0469
